SYSTSK_LOG_ID,SYSTASK_ID,MESSAGE_TYPE,MESSAGE_TEXT,SERVER,LOG_FILE_NAME,OBJECT_VERSION_NUMBER,CREATION_DATE,CREATED_BY,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN
"100002028792566","300002681230730","DEBUG","ODI Step: Match Inventory Item Id Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792567","300002681230730","DEBUG","ODI Step: Update Internal Action Code to UPDATE - Parent Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792568","300002681230730","DEBUG","ODI Step: Update Internal Action Code to INSERT - Parent Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792569","300002681230730","DEBUG","ODI Step: Generate Primary Key For Inserts - Parent Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792570","300002681230730","DEBUG","ODI Step: Create PG Header for Publish Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792571","300002681230730","DEBUG","ODI Step: Update Action Codes - Parent Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792572","300002681230730","DEBUG","ODI Step: getSessionID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792573","300002681230730","DEBUG","ODI Step: Create PG System Task Log Errors: 0  Inserts: 0  Updates: 0  Duration: ",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792563","300002681230730","DEBUG","ODI Step: Update Interface Import Status to NULL Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792562","300002681230730","DEBUG","ODI Step: Initialize for Rerun Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792561","300002681230730","DEBUG","ODI Step: print var Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792560","300002681230730","DEBUG","ODI Step: CONST_UPDATE_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792558","300002681230730","DEBUG","ODI Step: N_QSC_PROFILE_INV_ORG_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792557","300002681230730","DEBUG","ODI Step: Create System Tasks Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792556","300002681230730","DEBUG","ODI Step: N_IMPORT_JOB_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792555","300002681230730","DEBUG","ODI Step: SYSTASK_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792554","300002681230730","DEBUG","ODI Step: L_PRIMARY_LANGUAGE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792553","300002681230730","DEBUG","ODI Step: N_REQUEST_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792552","300002681230730","DEBUG","ODI Step: L_LOGIN Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792551","300002681230730","DEBUG","ODI Step: L_USER Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792550","300002681230730","DEBUG","ODI Step: N_BATCH_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028792559","300002681230730","DEBUG","ODI Step: CONST_INSERT_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:36.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"300002681264448","300002681230730","INFO","Completed data verification. Initiating the process to lock product groups before performing any updates.",,,"1","2018-12-21 07:00:44.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:44.011000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681272432","300002681230730","INFO","Completed locking product groups. Initiating the process to validate and load the data to fusion tables.",,,"1","2018-12-21 07:00:46.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:46.011000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681279340","300002681230730","INFO","Processing is in progress to validate and load the data to fusion tables.",,,"1","2018-12-21 07:00:47.000000","pawan.sarngal@oracle.com","2018-12-21 07:00:47.012000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"100002028793232","300002681230730","DEBUG","ODI Step: L_USER Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793233","300002681230730","DEBUG","ODI Step: L_LOGIN Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793235","300002681230730","DEBUG","ODI Step: L_PRIMARY_LANGUAGE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793236","300002681230730","DEBUG","ODI Step: CONST_INSERT_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793237","300002681230730","DEBUG","ODI Step: CONST_UPDATE_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793238","300002681230730","DEBUG","ODI Step: CONST_PUBLISH_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793239","300002681230730","DEBUG","ODI Step: CONST_DELETE_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793240","300002681230730","DEBUG","ODI Step: CONST_WARNING_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793247","300002681230730","DEBUG","ODI Step: Update Invalid Deletes as Warnings Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793241","300002681230730","DEBUG","ODI Step: N_QSC_PROFILE_INV_ORG_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793260","300002681230730","DEBUG","ODI Step: Create PG System Task Log Errors: 0  Inserts: 0  Updates: 0  Duration: ",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793242","300002681230730","DEBUG","ODI Step: Match Admin Revision Num Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793243","300002681230730","DEBUG","ODI Step: Match Product Group Item Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793244","300002681230730","DEBUG","ODI Step: Match Eligibility Rule Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793245","300002681230730","DEBUG","ODI Step: Match Product Group Relationship Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793246","300002681230730","DEBUG","ODI Step: Update Internal Action Code to DELETE Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793248","300002681230730","DEBUG","ODI Step: Update Internal Action Code to UPDATE - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793249","300002681230730","DEBUG","ODI Step: Update Internal Action Code to INSERT - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793250","300002681230730","DEBUG","ODI Step: Generate Primary Key For Inserts - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793251","300002681230730","DEBUG","ODI Step: Update Parent for Insert Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793252","300002681230730","DEBUG","ODI Step: Update Action Codes - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793253","300002681230730","DEBUG","ODI Step: Validate Duplicates Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793254","300002681230730","DEBUG","ODI Step: Validate Source Language For Inserts Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793255","300002681230730","DEBUG","ODI Step: QSC_IMP_PROD_GROUPS Errors: 0  Inserts: 0  Updates: 0  Duration: 7",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793256","300002681230730","DEBUG","ODI Step: QSC_IMP_PROD_GROUP_ITEMS Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793257","300002681230730","DEBUG","ODI Step: QSC_ELIGIBILITY_RULES_INT Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793258","300002681230730","DEBUG","ODI Step: QSC_IMP_PROD_GROUP_REL Errors: 12  Inserts: 0  Updates: 0  Duration: 2",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793259","300002681230730","DEBUG","ODI Step: getSessionID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793234","300002681230730","DEBUG","ODI Step: N_REQUEST_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028793231","300002681230730","DEBUG","ODI Step: N_BATCH_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:12.000000","pawan.sarngal@oracle.com","-1",
"100002028775973","300002681230730","ERROR","Product Group Import :  Error at  Step Name N_NUM_ERRORS Message: Validation errors reported in error table.",,,"1","2018-12-21 07:01:18.898262","pawan.sarngal@oracle.com","2018-12-21 07:01:18.898262","pawan.sarngal@oracle.com",,
"300002681279342","300002681230730","INFO","Processing is in progress to publish product groups in fusion tables.",,,"1","2018-12-21 07:01:24.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:24.011000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681268422","300002681230730","INFO","Completed loading product groups to fusion tables. Initiating post-migration process to publish product groups.",,,"1","2018-12-21 07:01:24.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:24.011000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681275035","300002681230730","INFO","Process to publish product groups has completed.",,,"1","2018-12-21 07:01:26.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:26.011000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681354354","300002681230730","INFO","There is no attachment to be imported, hence skipping Importing Attachment Process ",,,"1","2018-12-21 07:01:28.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:28.005000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681354356","300002681230730","INFO","The createLog service is starting now.",,,"1","2018-12-21 07:01:29.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:29.010000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681354358","300002681230730","DEBUG","currentSystaskRowId = 300002681230730, systemTaskId = 300002681230730, jobId = 300002681230717",,,"1","2018-12-21 07:01:29.004000","pawan.sarngal@oracle.com","2018-12-21 07:01:29.014000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681354360","300002681230730","INFO","Before Create log service, the total row count is 272, success row count is null, error row count is 4, format error row count is null. Status code is COMPLETE_WITH_ERRORS.",,,"1","2018-12-21 07:01:29.007000","pawan.sarngal@oracle.com","2018-12-21 07:01:29.016000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681354366","300002681230730","INFO","Log generation is completed, log attachment exist for BatchId : 300002681230730",,,"1","2018-12-21 07:01:34.604000","pawan.sarngal@oracle.com","2018-12-21 07:01:34.608000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681416557","300002681230730","INFO","Initiate the process to generate log files.",,,"1","2018-12-21 07:01:38.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:38.011000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681265379","300002681230730","INFO","Process to generate log files has completed.",,,"1","2018-12-21 07:01:39.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:39.011000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
"300002681266074","300002681230730","INFO","Import job completed.",,,"1","2018-12-21 07:01:40.000000","pawan.sarngal@oracle.com","2018-12-21 07:01:40.012000","pawan.sarngal@oracle.com","7D82799A266C1047E053941ECD0AEAA8",
