SYSTSK_LOG_ID,SYSTASK_ID,MESSAGE_TYPE,MESSAGE_TEXT,SERVER,LOG_FILE_NAME,OBJECT_VERSION_NUMBER,CREATION_DATE,CREATED_BY,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN
"300002681416493","300002681230669","INFO","Interface Table upload Completed for Input File : ProductGroupRelationship.csv",,,"1","2018-12-21 06:26:08.206000","pawan.sarngal@oracle.com","2018-12-21 06:26:08.221000","pawan.sarngal@oracle.com","7D8331A89E5DBF47E0538C1ECD0AFDCF",
"300002681272400","300002681230669","INFO","Initiate the process to load the data to fusion tables after validation.",,,"1","2018-12-21 06:26:12.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:12.091000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681274990","300002681230669","INFO","Initiate the process to load the data to fusion tables after validation.",,,"1","2018-12-21 06:26:13.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:13.013000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681279313","300002681230669","INFO","Import job completed.",,,"1","2018-12-21 06:26:13.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:13.012000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681416495","300002681230669","INFO","Initiating the process to verify the data before loading the data to fusion tables.",,,"1","2018-12-21 06:26:14.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:14.012000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681347569","300002681230669","INFO","Processing is in progress to verify the data, before loading the data to fusion tables.",,,"1","2018-12-21 06:26:19.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:19.117000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"100002028721553","300002681230669","DEBUG","ODI Step: N_BATCH_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721557","300002681230669","DEBUG","ODI Step: L_PRIMARY_LANGUAGE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721558","300002681230669","DEBUG","ODI Step: SYSTASK_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721559","300002681230669","DEBUG","ODI Step: N_IMPORT_JOB_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721560","300002681230669","DEBUG","ODI Step: Create System Tasks Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721561","300002681230669","DEBUG","ODI Step: N_QSC_PROFILE_INV_ORG_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721562","300002681230669","DEBUG","ODI Step: CONST_INSERT_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721563","300002681230669","DEBUG","ODI Step: CONST_UPDATE_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721564","300002681230669","DEBUG","ODI Step: print var Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721565","300002681230669","DEBUG","ODI Step: Initialize for Rerun Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721566","300002681230669","DEBUG","ODI Step: Update Interface Import Status to NULL Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721567","300002681230669","DEBUG","ODI Step: Match Product Group Id Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721568","300002681230669","DEBUG","ODI Step: Match Item Organization Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721569","300002681230669","DEBUG","ODI Step: Match Inventory Item Id Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721570","300002681230669","DEBUG","ODI Step: Update Internal Action Code to UPDATE - Parent Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721571","300002681230669","DEBUG","ODI Step: Update Internal Action Code to INSERT - Parent Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721575","300002681230669","DEBUG","ODI Step: getSessionID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721572","300002681230669","DEBUG","ODI Step: Generate Primary Key For Inserts - Parent Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721573","300002681230669","DEBUG","ODI Step: Create PG Header for Publish Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721574","300002681230669","DEBUG","ODI Step: Update Action Codes - Parent Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721576","300002681230669","DEBUG","ODI Step: Create PG System Task Log Errors: 0  Inserts: 0  Updates: 0  Duration: ",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721554","300002681230669","DEBUG","ODI Step: L_USER Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721556","300002681230669","DEBUG","ODI Step: N_REQUEST_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028721555","300002681230669","DEBUG","ODI Step: L_LOGIN Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:29.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"300002681265341","300002681230669","INFO","Completed data verification. Initiating the process to lock product groups before performing any updates.",,,"1","2018-12-21 06:26:37.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:37.017000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681264427","300002681230669","INFO","Completed locking product groups. Initiating the process to validate and load the data to fusion tables.",,,"1","2018-12-21 06:26:40.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:40.016000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681268377","300002681230669","INFO","Processing is in progress to validate and load the data to fusion tables.",,,"1","2018-12-21 06:26:41.000000","pawan.sarngal@oracle.com","2018-12-21 06:26:41.095000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"100002028791058","300002681230669","DEBUG","ODI Step: N_REQUEST_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791084","300002681230669","DEBUG","ODI Step: Create PG System Task Log Errors: 0  Inserts: 0  Updates: 0  Duration: ",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791083","300002681230669","DEBUG","ODI Step: getSessionID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791082","300002681230669","DEBUG","ODI Step: QSC_IMP_PROD_GROUP_REL Errors: 12  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791081","300002681230669","DEBUG","ODI Step: QSC_ELIGIBILITY_RULES_INT Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791080","300002681230669","DEBUG","ODI Step: QSC_IMP_PROD_GROUP_ITEMS Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791079","300002681230669","DEBUG","ODI Step: QSC_IMP_PROD_GROUPS Errors: 0  Inserts: 0  Updates: 0  Duration: 9",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791078","300002681230669","DEBUG","ODI Step: Validate Source Language For Inserts Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791076","300002681230669","DEBUG","ODI Step: Update Action Codes - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791075","300002681230669","DEBUG","ODI Step: Update Parent for Insert Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791074","300002681230669","DEBUG","ODI Step: Generate Primary Key For Inserts - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791077","300002681230669","DEBUG","ODI Step: Validate Duplicates Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791055","300002681230669","DEBUG","ODI Step: N_BATCH_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791056","300002681230669","DEBUG","ODI Step: L_USER Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791057","300002681230669","DEBUG","ODI Step: L_LOGIN Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791059","300002681230669","DEBUG","ODI Step: L_PRIMARY_LANGUAGE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791060","300002681230669","DEBUG","ODI Step: CONST_INSERT_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791061","300002681230669","DEBUG","ODI Step: CONST_UPDATE_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791062","300002681230669","DEBUG","ODI Step: CONST_PUBLISH_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791063","300002681230669","DEBUG","ODI Step: CONST_DELETE_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791064","300002681230669","DEBUG","ODI Step: CONST_WARNING_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791065","300002681230669","DEBUG","ODI Step: N_QSC_PROFILE_INV_ORG_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791066","300002681230669","DEBUG","ODI Step: Match Admin Revision Num Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791067","300002681230669","DEBUG","ODI Step: Match Product Group Item Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791068","300002681230669","DEBUG","ODI Step: Match Eligibility Rule Id Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791069","300002681230669","DEBUG","ODI Step: Match Product Group Relationship Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791070","300002681230669","DEBUG","ODI Step: Update Internal Action Code to DELETE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791071","300002681230669","DEBUG","ODI Step: Update Invalid Deletes as Warnings Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791072","300002681230669","DEBUG","ODI Step: Update Internal Action Code to UPDATE - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028791073","300002681230669","DEBUG","ODI Step: Update Internal Action Code to INSERT - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:06.000000","pawan.sarngal@oracle.com","-1",
"100002028721577","300002681230669","ERROR","Product Group Import :  Error at  Step Name N_NUM_ERRORS Message: Validation errors reported in error table.",,,"1","2018-12-21 06:27:11.526710","pawan.sarngal@oracle.com","2018-12-21 06:27:11.526710","pawan.sarngal@oracle.com",,
"300002681274992","300002681230669","INFO","Processing is in progress to publish product groups in fusion tables.",,,"1","2018-12-21 06:27:16.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:16.011000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681272402","300002681230669","INFO","Completed loading product groups to fusion tables. Initiating post-migration process to publish product groups.",,,"1","2018-12-21 06:27:16.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:16.013000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681371376","300002681230669","INFO","Process to publish product groups has completed.",,,"1","2018-12-21 06:27:19.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:19.011000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681271227","300002681230669","INFO","The createLog service is starting now.",,,"1","2018-12-21 06:27:21.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:21.011000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681271225","300002681230669","INFO","There is no attachment to be imported, hence skipping Importing Attachment Process ",,,"1","2018-12-21 06:27:21.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:21.006000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681271229","300002681230669","DEBUG","currentSystaskRowId = 300002681230669, systemTaskId = 300002681230669, jobId = 300002681258678",,,"1","2018-12-21 06:27:21.004000","pawan.sarngal@oracle.com","2018-12-21 06:27:21.015000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681271231","300002681230669","INFO","Before Create log service, the total row count is 279, success row count is null, error row count is 4, format error row count is null. Status code is COMPLETE_WITH_ERRORS.",,,"1","2018-12-21 06:27:21.008000","pawan.sarngal@oracle.com","2018-12-21 06:27:21.018000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681271237","300002681230669","INFO","Log generation is completed, log attachment exist for BatchId : 300002681230669",,,"1","2018-12-21 06:27:26.606000","pawan.sarngal@oracle.com","2018-12-21 06:27:26.609000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681265343","300002681230669","INFO","Initiate the process to generate log files.",,,"1","2018-12-21 06:27:28.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:28.010000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681264429","300002681230669","INFO","Process to generate log files has completed.",,,"1","2018-12-21 06:27:28.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:28.011000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
"300002681268379","300002681230669","INFO","Import job completed.",,,"1","2018-12-21 06:27:29.000000","pawan.sarngal@oracle.com","2018-12-21 06:27:29.014000","pawan.sarngal@oracle.com","7D82E1D16657A028E0539A1ECD0A0CB7",
