SYSTSK_LOG_ID,SYSTASK_ID,MESSAGE_TYPE,MESSAGE_TEXT,SERVER,LOG_FILE_NAME,OBJECT_VERSION_NUMBER,CREATION_DATE,CREATED_BY,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN
"100002028722226","300002681258612","DEBUG","ODI Step: getSessionID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722227","300002681258612","DEBUG","ODI Step: Create PG System Task Log Errors: 0  Inserts: 0  Updates: 0  Duration: ",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722228","300002681258612","DEBUG","ODI Step: L_LOGIN Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722229","300002681258612","DEBUG","ODI Step: N_REQUEST_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722230","300002681258612","DEBUG","ODI Step: L_PRIMARY_LANGUAGE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722231","300002681258612","DEBUG","ODI Step: Create System Tasks Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722232","300002681258612","DEBUG","ODI Step: CONST_INSERT_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722233","300002681258612","DEBUG","ODI Step: CONST_UPDATE_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722234","300002681258612","DEBUG","ODI Step: Update Interface Import Status to NULL Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722235","300002681258612","DEBUG","ODI Step: Match Inventory Item Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722236","300002681258612","DEBUG","ODI Step: Update Internal Action Code to INSERT - Parent Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722237","300002681258612","DEBUG","ODI Step: Update Action Codes - Parent Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722217","300002681258612","DEBUG","ODI Step: N_IMPORT_JOB_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722216","300002681258612","DEBUG","ODI Step: SYSTASK_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722215","300002681258612","DEBUG","ODI Step: L_USER Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722214","300002681258612","DEBUG","ODI Step: N_BATCH_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722218","300002681258612","DEBUG","ODI Step: N_QSC_PROFILE_INV_ORG_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722222","300002681258612","DEBUG","ODI Step: Match Item Organization Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722219","300002681258612","DEBUG","ODI Step: print var Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"100002028722220","300002681258612","DEBUG","ODI Step: Initialize for Rerun Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:49.000000","pawan.sarngal@oracle.com","SALES_CATALOG_ADMINISTRATOR",
"300002681279135","300002681258612","INFO","Completed data verification. Initiating the process to lock product groups before performing any updates.",,,"1","2018-12-20 15:10:57.000000","pawan.sarngal@oracle.com","2018-12-20 15:10:57.011000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371066","300002681258612","INFO","Completed locking product groups. Initiating the process to validate and load the data to fusion tables.",,,"1","2018-12-20 15:11:02.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:02.011000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681354177","300002681258612","INFO","Processing is in progress to validate and load the data to fusion tables.",,,"1","2018-12-20 15:11:03.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:03.010000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"100002028780547","300002681258612","DEBUG","ODI Step: N_BATCH_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780548","300002681258612","DEBUG","ODI Step: L_USER Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780549","300002681258612","DEBUG","ODI Step: L_LOGIN Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780550","300002681258612","DEBUG","ODI Step: N_REQUEST_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780551","300002681258612","DEBUG","ODI Step: L_PRIMARY_LANGUAGE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780552","300002681258612","DEBUG","ODI Step: CONST_INSERT_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780553","300002681258612","DEBUG","ODI Step: CONST_UPDATE_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780554","300002681258612","DEBUG","ODI Step: CONST_PUBLISH_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780555","300002681258612","DEBUG","ODI Step: CONST_DELETE_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780556","300002681258612","DEBUG","ODI Step: CONST_WARNING_CODE Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780557","300002681258612","DEBUG","ODI Step: N_QSC_PROFILE_INV_ORG_ID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780558","300002681258612","DEBUG","ODI Step: Match Admin Revision Num Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780559","300002681258612","DEBUG","ODI Step: Match Product Group Item Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780560","300002681258612","DEBUG","ODI Step: Match Eligibility Rule Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780561","300002681258612","DEBUG","ODI Step: Match Product Group Relationship Id Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780562","300002681258612","DEBUG","ODI Step: Update Internal Action Code to DELETE Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780563","300002681258612","DEBUG","ODI Step: Update Invalid Deletes as Warnings Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780564","300002681258612","DEBUG","ODI Step: Update Internal Action Code to UPDATE - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780565","300002681258612","DEBUG","ODI Step: Update Internal Action Code to INSERT - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780566","300002681258612","DEBUG","ODI Step: Generate Primary Key For Inserts - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780567","300002681258612","DEBUG","ODI Step: Update Parent for Insert Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780568","300002681258612","DEBUG","ODI Step: Update Action Codes - Child Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780569","300002681258612","DEBUG","ODI Step: Validate Duplicates Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780570","300002681258612","DEBUG","ODI Step: Validate Source Language For Inserts Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780571","300002681258612","DEBUG","ODI Step: QSC_IMP_PROD_GROUPS Errors: 5  Inserts: 0  Updates: 0  Duration: 7",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780572","300002681258612","DEBUG","ODI Step: QSC_IMP_PROD_GROUP_ITEMS Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780573","300002681258612","DEBUG","ODI Step: QSC_ELIGIBILITY_RULES_INT Errors: 0  Inserts: 0  Updates: 0  Duration: 2",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780574","300002681258612","DEBUG","ODI Step: QSC_IMP_PROD_GROUP_REL Errors: 0  Inserts: 0  Updates: 0  Duration: 1",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780575","300002681258612","DEBUG","ODI Step: getSessionID Errors: 0  Inserts: 0  Updates: 0  Duration: 0",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028780576","300002681258612","DEBUG","ODI Step: Create PG System Task Log Errors: 0  Inserts: 0  Updates: 0  Duration: ",,,"1","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:26.000000","pawan.sarngal@oracle.com","-1",
"100002028788201","300002681258612","ERROR","Product Group Import :  Error at  Step Name N_NUM_ERRORS Message: Validation errors reported in error table.",,,"1","2018-12-20 15:11:31.909010","pawan.sarngal@oracle.com","2018-12-20 15:11:31.909010","pawan.sarngal@oracle.com",,
"300002681371068","300002681258612","INFO","Completed loading product groups to fusion tables. Initiating post-migration process to publish product groups.",,,"1","2018-12-20 15:11:36.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:36.011000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681354179","300002681258612","INFO","Processing is in progress to publish product groups in fusion tables.",,,"1","2018-12-20 15:11:37.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:37.012000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681265900","300002681258612","INFO","Process to publish product groups has completed.",,,"1","2018-12-20 15:11:42.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:42.011000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371069","300002681258612","INFO","There is no attachment to be imported, hence skipping Importing Attachment Process ",,,"1","2018-12-20 15:11:44.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:44.007000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371071","300002681258612","INFO","The createLog service is starting now.",,,"1","2018-12-20 15:11:45.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:45.012000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371073","300002681258612","DEBUG","currentSystaskRowId = 300002681258612, systemTaskId = 300002681258612, jobId = 300002681258603",,,"1","2018-12-20 15:11:45.005000","pawan.sarngal@oracle.com","2018-12-20 15:11:45.017000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371075","300002681258612","INFO","Before Create log service, the total row count is 163, success row count is null, error row count is 1, format error row count is 0. Status code is COMPLETE_WITH_ERRORS.",,,"1","2018-12-20 15:11:45.008000","pawan.sarngal@oracle.com","2018-12-20 15:11:45.021000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371077","300002681258612","DEBUG","LoadCSV method started. StatusCd = COMPLETE_WITH_ERRORS.",,,"1","2018-12-20 15:11:47.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:47.454000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371079","300002681258612","INFO","The successful row count is null, no Success log will be generated.",,,"1","2018-12-20 15:11:47.003000","pawan.sarngal@oracle.com","2018-12-20 15:11:47.461000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371081","300002681258612","DEBUG","Corresponding nonEmpty top interface table found for ProductGroupBulkImport.",,,"1","2018-12-20 15:11:47.101000","pawan.sarngal@oracle.com","2018-12-20 15:11:47.464000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371083","300002681258612","DEBUG","Log header written. Starting looping through csv file to generate the logs.",,,"1","2018-12-20 15:11:47.121000","pawan.sarngal@oracle.com","2018-12-20 15:11:47.466000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371085","300002681258612","DEBUG","Total row count updates from 163 to 1. Success row count updates from null to 0. Error row count updates from 1 to 1.Format Error row count updates from 0 to 0.Warning record count updates from 0 to 0.",,,"1","2018-12-20 15:11:47.434000","pawan.sarngal@oracle.com","2018-12-20 15:11:47.479000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371087","300002681258612","DEBUG","Time Taken for Log generation is 0.47000000000000003 Seconds .",,,"1","2018-12-20 15:11:47.437000","pawan.sarngal@oracle.com","2018-12-20 15:11:47.481000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371089","300002681258612","DEBUG","Exception Log uploading started.",,,"1","2018-12-20 15:11:47.487000","pawan.sarngal@oracle.com","2018-12-20 15:11:49.477000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371093","300002681258612","DEBUG","Exception Log uploading ended.",,,"1","2018-12-20 15:11:48.597000","pawan.sarngal@oracle.com","2018-12-20 15:11:49.481000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371095","300002681258612","INFO","Generation of the exception log file is completed.",,,"1","2018-12-20 15:11:48.598000","pawan.sarngal@oracle.com","2018-12-20 15:11:49.483000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371097","300002681258612","DEBUG","Error Log uploading started.",,,"1","2018-12-20 15:11:48.599000","pawan.sarngal@oracle.com","2018-12-20 15:11:49.486000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371101","300002681258612","DEBUG","Error Log uploading ended.",,,"1","2018-12-20 15:11:49.472000","pawan.sarngal@oracle.com","2018-12-20 15:11:49.488000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371103","300002681258612","INFO","Generation of the error log file is completed.",,,"1","2018-12-20 15:11:49.473000","pawan.sarngal@oracle.com","2018-12-20 15:11:49.491000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371105","300002681258612","INFO","The process to generate the log files completed.",,,"1","2018-12-20 15:11:49.474000","pawan.sarngal@oracle.com","2018-12-20 15:11:49.493000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681371107","300002681258612","INFO","Log generation is completed, log attachment exist for BatchId : 300002681258612",,,"1","2018-12-20 15:11:49.528000","pawan.sarngal@oracle.com","2018-12-20 15:11:49.532000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681354181","300002681258612","INFO","Initiate the process to generate log files.",,,"1","2018-12-20 15:11:52.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:52.011000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681375548","300002681258612","INFO","Process to generate log files has completed.",,,"1","2018-12-20 15:11:53.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:53.010000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
"300002681347353","300002681258612","INFO","Import job completed.",,,"1","2018-12-20 15:11:53.000000","pawan.sarngal@oracle.com","2018-12-20 15:11:53.011000","pawan.sarngal@oracle.com","7D70429EFC0E8513E0538A1ECD0A7456",
